Restaurant_id,Name,Country,City,Rating,Rating_count,Cuisine
521874,GOBBLERS,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Snacks,Beverages"
246634,SITA BHOG,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Indian,Bengali"
402132,Udupi Gokula Veg,India,"Battarahalli,Bangalore",4.2,500+ ratings,"South Indian,Chinese"
423097,Seth chatpata chatwala,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Juices,Ice Cream"
483137,MANASA BIRIYANI,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Biryani,Chinese"
483258,BEST BIRIYANI,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Biryani,North Indian"
545150,kitchen lamp,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Chinese,Biryani"
389988,House of momos by A1 food services,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Chinese,North Indian"
447832,Darjeeling Momos & Fast Food,India,"Battarahalli,Bangalore",3.4,20+ ratings,Chinese
402920,Party Hut,India,"Battarahalli,Bangalore",3.5,20+ ratings,"Beverages,Ice Cream"
424976,Maa Restaurant,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Indian,Biryani"
111110,Reddy's Kitchen,India,"Battarahalli,Bangalore",3.3,100+ ratings,"Andhra,South Indian"
178711,Paradise Biryani,India,"Battarahalli,Bangalore",3.6,500+ ratings,"Biryani,Kebabs"
48571,Kapital Kitchen,India,"Battarahalli,Bangalore",3.9,100+ ratings,"Hyderabadi,North Indian"
171761,YN Hotels- Saffron,India,"Battarahalli,Bangalore",--,Too Few Ratings,"North Indian,South Indian"
408907,Sai's Andhra inn veg,India,"Battarahalli,Bangalore",--,Too Few Ratings,South Indian
443919,NEW MANASSA CAFE,India,"Battarahalli,Bangalore",--,Too Few Ratings,"North Indian,South Indian"
469091,House of biriyani,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Biryani,Indian"
343985,So Sweet,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Bakery,Sweets"
44885,Chickpet Donne Biriyani Mane,India,"Battarahalli,Bangalore",3.1,50+ ratings,"Biryani,Kebabs"
407016,Rolls & Bowls Company,India,"Battarahalli,Bangalore",3.7,20+ ratings,"North Indian,Chinese"
543756,DRINK AND EAT,India,"Battarahalli,Bangalore",--,Too Few Ratings,Beverages
319079,Happy Restaurant,India,"Battarahalli,Bangalore",--,Too Few Ratings,"North Indian,South Indian"
303846,Chandni Chowk,India,"Battarahalli,Bangalore",--,Too Few Ratings,"North Indian,Street Food"
407254,Pizza Hut,India,"Battarahalli,Bangalore",3.6,100+ ratings,Pizzas
557002,Baskin Robbins Happyness Shakes,India,"Battarahalli,Bangalore",--,Too Few Ratings,Desserts
488141,AROMA RESTAURANT AND BAR,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Indian,Chinese"
466353,VEGA Mudde oota,India,"Battarahalli,Bangalore",--,Too Few Ratings,"South Indian,Snacks"
382345,VC HOMEMADE MULTICUISINE FOODS,India,"Battarahalli,Bangalore",--,Too Few Ratings,Indian
389897,ANDHRA BUTTA BHOJANAM,India,"Battarahalli,Bangalore",3.9,50+ ratings,South Indian
512922,RRia,India,"Battarahalli,Bangalore",--,Too Few Ratings,Ice Cream
230737,KFC,India,"Battarahalli,Bangalore",4,100+ ratings,"American,Snacks"
368715,KOKO Chinese Restaurant,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Biryani,Hyderabadi"
544715,Brundavana tiffinss,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Chinese,Snacks"
432004,SK Biryani Kitchen,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Biryani,South Indian"
449362,Mahalaxmi food corner,India,"Battarahalli,Bangalore",--,Too Few Ratings,"North Indian,Fast Food"
49643,Domino's Pizza,India,"Battarahalli,Bangalore",4.2,500+ ratings,Pizzas
131439,Biriyani Blitz,India,"Battarahalli,Bangalore",4.3,100+ ratings,"Kerala,Biryani"
464975,AMBUR HOT DUM BIRIYANI,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Biryani,North Indian"
43425,Park N Eat,India,"Battarahalli,Bangalore",3.9,100+ ratings,"North Indian,Punjabi"
472359,Neerav Tagada Momo,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Chinese,Fast Food"
544040,Sunehraa's,India,"Battarahalli,Bangalore",--,Too Few Ratings,North Indian
506005,Ludos Pizza,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Italian,Fast Food"
557227,SITARA,India,"Battarahalli,Bangalore",--,Too Few Ratings,"North Indian,South Indian"
86997,eatLocal.online,India,"Battarahalli,Bangalore",4.2,100+ ratings,"Bihari,Bengali"
405736,Chinese Wok (Wok Express),India,"Battarahalli,Bangalore",3.6,100+ ratings,"Chinese,Asian"
110480,impes restaurant,India,"Battarahalli,Bangalore",3.3,50+ ratings,"North Indian,Chinese"
510732,Hotel Malanad Siri,India,"Battarahalli,Bangalore",--,Too Few Ratings,"South Indian,Chinese"
450585,AL-SDDIQI MULTICUISINE FAMILY RESTAURANT,India,"Battarahalli,Bangalore",--,Too Few Ratings,"North Indian,Chinese"
564395,North karnataka food,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Sweets,Indian"
370022,Kakatiya Andhra Mess,India,"Battarahalli,Bangalore",3.4,20+ ratings,"South Indian,North Indian"
480993,CHICKEN POP-UP FAMILY RESTAURANT,India,"Battarahalli,Bangalore",--,Too Few Ratings,"North Indian,Indian"
153750,Nandishwara Mudde Oota,India,"Battarahalli,Bangalore",4.1,50+ ratings,Indian
406304,smart healthy food,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Indian,Combo"
517169,NISHANTH RECIPES,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Snacks,Chaat"
302979,Khawar - Ashe Pashe,India,"Battarahalli,Bangalore",3.4,100+ ratings,"North Indian,Bengali"
461316,Samosa Party,India,"Battarahalli,Bangalore",4.2,100+ ratings,"Chaat,North Indian"
369035,Swati's Kitchen,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Biryani,Indian"
44860,Kolkata Rolls and Chowmein,India,"Battarahalli,Bangalore",4,100+ ratings,"Street Food,Chinese"
296888,NEW MALABAR RESTAURANT,India,"Battarahalli,Bangalore",3.7,100+ ratings,Kerala
377212,Amma's Pastries,India,"Battarahalli,Bangalore",4.1,50+ ratings,"Bakery,Desserts"
95011,MahaLakshmi Cool Corner,India,"Battarahalli,Bangalore",4,20+ ratings,"North Indian,Beverages"
409494,Mealful Rolls - Meals in a Roll,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Fast Food,North Indian"
431109,Fabulous shawarma,India,"Battarahalli,Bangalore",--,Too Few Ratings,Indian
409371,ANDHRA HOMELY FOODS,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Andhra,Chinese"
409492,BOX8 - Desi Meals,India,"Battarahalli,Bangalore",3.6,50+ ratings,"North Indian,Biryani"
577500,SABRA FAMOUS KATI ROLL,India,"Battarahalli,Bangalore",--,Too Few Ratings,Snacks
419348,Kaati Zone Rolls & Wraps,India,"Battarahalli,Bangalore",4,50+ ratings,Beverages
386601,Bangarpet chats and batter shop,India,"Battarahalli,Bangalore",--,Too Few Ratings,Indian
523971,Manjushree UPAHAR a a taste of Udupi,India,"Battarahalli,Bangalore",--,Too Few Ratings,South Indian
344925,Parathafied,India,"Battarahalli,Bangalore",4.3,20+ ratings,"North Indian,Punjabi"
551998,CAKE RACH,India,"Battarahalli,Bangalore",--,Too Few Ratings,Bakery
416191,JAY BABA LOKNATH HOTEL,India,"Battarahalli,Bangalore",--,Too Few Ratings,"North Indian,Chinese"
471474,BANGARPET PANI PURI CHATS  CORNER,India,"Battarahalli,Bangalore",--,Too Few Ratings,Chaat
510403,BIRIYANI PARADISE,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Biryani,Indian"
69881,Kanti Sweets,India,"Battarahalli,Bangalore",4.4,100+ ratings,Desserts
419341,Cupcake Bliss Cakes & Desserts,India,"Battarahalli,Bangalore",4.4,20+ ratings,"Bakery,Desserts"
412032,HOTEL CHIGURU,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Chinese,South Indian"
419343,Kouzina Kafe - The Food Court,India,"Battarahalli,Bangalore",4.4,20+ ratings,"Bakery,Desserts"
45822,Keventers - Milkshakes and Desserts,India,"Battarahalli,Bangalore",3.9,100+ ratings,"Beverages,Ice Cream"
462418,MAA YUMMY BITES,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Indian,Chinese"
466339,Drip The Cafe Bar,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Beverages,British"
541703,The Twenty Handmade Chocolates,India,"Battarahalli,Bangalore",--,Too Few Ratings,Desserts
370018,Mehfil Biryani,India,"Battarahalli,Bangalore",2.5,20+ ratings,Biryani
372316,New Galaxy Restaurant,India,"Battarahalli,Bangalore",3,20+ ratings,"Arabian,Chinese"
552830,ANAND BHAVAN RESTAURANT,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Indian,Biryani"
548228,Yo s Corner,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Italian-American,Fast Food"
45022,Sri Balaji Hotel,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Andhra,Biryani"
419355,Sundae Everyday Ice Creams,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Ice Cream,Desserts"
392071,MYCAKE IN,India,"Battarahalli,Bangalore",--,Too Few Ratings,Bakery
368085,ELIXIR,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Indian,Oriental"
458009,A1 Chicken Biryani Center,India,"Battarahalli,Bangalore",--,Too Few Ratings,"North Indian,Biryani"
330505,NEW NAIDU HOTEL,India,"Battarahalli,Bangalore",3.5,100+ ratings,"South Indian,Biryani"
434516,The Milkshake,India,"Battarahalli,Bangalore",--,Too Few Ratings,Beverages
469819,Sri Udupi Grand,India,"Battarahalli,Bangalore",4.3,50+ ratings,"South Indian,Chinese"
516774,Celebrative Pizza,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Pizzas,Snacks"
377355,Tandoor Garage,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Indian,Chinese"
440877,KEERU'S by MKS FOODS,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Arabian,Fast Food"
521763,Falafel fresh,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Fast Food,Snacks"
513383,Pastas By Pizza Hut,India,"Battarahalli,Bangalore",4,20+ ratings,"Pastas,Pizzas"
443103,SM Bangarpet chats,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Chaat,Beverages"
472426,Pinds of Punjab,India,"Battarahalli,Bangalore",4.2,100+ ratings,"North Indian,Punjabi"
387398,A1 Food Services,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Chinese,Street Food"
529017,Snaxpot,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Snacks,Chinese"
323769,BOWLSS OF BLISS,India,"Battarahalli,Bangalore",--,Too Few Ratings,Ice Cream
499105,Ravi s Dessert house,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Bakery,Fast Food"
471454,R k Hoskote dum biriyani,India,"Battarahalli,Bangalore",3.8,20+ ratings,"Biryani,South Indian"
392166,Biryani Trip,India,"Battarahalli,Bangalore",3.7,50+ ratings,"Biryani,Hyderabadi"
392168,Paratha Envy,India,"Battarahalli,Bangalore",3.9,20+ ratings,North Indian
405547,Five Star Chicken and Koli Hut,India,"Battarahalli,Bangalore",--,Too Few Ratings,Chinese
392169,Andhra Gunpowder,India,"Battarahalli,Bangalore",3.7,100+ ratings,"Andhra,Biryani"
558242,Mom's Kitchen,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Chinese,Indian"
209835,Nandasree,India,"Battarahalli,Bangalore",3.9,20+ ratings,"Biryani,Chinese"
549657,Appu Biryani Naati Style,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Biryani,South Indian"
552931,Baby Tummy by Cheer Up Foods,India,"Battarahalli,Bangalore",--,Too Few Ratings,"South Indian,Snacks"
555645,VASAVI UPAHARA,India,"Battarahalli,Bangalore",--,Too Few Ratings,South Indian
437346,Selected Biriyani,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Indian,Biryani"
468183,MUNIRAJ BANGARPET CHATS,India,"Battarahalli,Bangalore",--,Too Few Ratings,Chaat
479289,Trillionaire's Cafe,India,"Battarahalli,Bangalore",--,Too Few Ratings,Chinese
292128,Five Star Chicken,India,"Battarahalli,Bangalore",--,Too Few Ratings,Fast Food
480398,SLV BANGARPET CHATS AND FRESH JUICE,India,"Battarahalli,Bangalore",--,Too Few Ratings,Fast Food
520019,Irish pastries,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Bakery,Desserts"
547858,BANGARPET CHATS,India,"Battarahalli,Bangalore",4.2,20+ ratings,"Chaat,Ice Cream"
333319,One Plate Club Restaurant,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Biryani,Indian"
553185,JYOTHI FAST FOOD,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Chinese,Biryani"
531277,DRAGONITE CHINESE CUISINE,India,"Battarahalli,Bangalore",--,Too Few Ratings,Chinese
354497,MONDELICE CAKES,India,"Battarahalli,Bangalore",--,Too Few Ratings,Bakery
317078,ABBA KITCHEN,India,"Battarahalli,Bangalore",--,Too Few Ratings,"North Indian,South Indian"
462843,Fresh Juice House,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Juices,Beverages"
517760,Lia's Home Kitchen,India,"Battarahalli,Bangalore",--,Too Few Ratings,"North Indian,Indian"
43857,A2B Veg,India,"Battarahalli,Bangalore",4,1K+ ratings,"South Indian,North Indian"
187172,New Udupi Garden Veg,India,"Battarahalli,Bangalore",3.8,500+ ratings,"Chaat,Chinese"
239802,Chaatimes,India,"Battarahalli,Bangalore",3.7,50+ ratings,"Chaat,Beverages"
404956,Cafe Cloud,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Chinese,Continental"
580553,CHINESE BITE,India,"Battarahalli,Bangalore",--,Too Few Ratings,Chinese
481929,Appi Kitchen,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Chinese,North Indian"
386527,NEW SRI SAI KRIPA FOOD POINT,India,"Battarahalli,Bangalore",--,Too Few Ratings,Indian
454895,Noname restaurant,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Indian,Tandoor"
216941,Hotel Kavin,India,"Battarahalli,Bangalore",4.1,100+ ratings,"Chinese,Fast Food"
165921,Pasta Street,India,"Battarahalli,Bangalore",4.2,500+ ratings,"Italian,Pizzas"
511893,Frozen Bear,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Ice Cream,Beverages"
375749,Allena FoodCourt,India,"Battarahalli,Bangalore",--,Too Few Ratings,"South Indian,Chinese"
315102,MIRCHI FAMILY RESTAURANT,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Indian,Chinese"
525717,Go69pizza,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Pizzas,Fast Food"
417931,The Dessert Zone,India,"Battarahalli,Bangalore",4.2,20+ ratings,"Bakery,Desserts"
473982,S L V BANGARPET CHATS,India,"Battarahalli,Bangalore",--,Too Few Ratings,Chaat
543239,American burgers,India,"Battarahalli,Bangalore",--,Too Few Ratings,"American,Fast Food"
47877,Yes Yes Hotel,India,"Battarahalli,Bangalore",3.8,20+ ratings,"Arabian,Chinese"
514710,KolkataFamous Kati Rolls,India,"Battarahalli,Bangalore",--,Too Few Ratings,Fast Food
373110,Geist Brewing Factory,India,"Battarahalli,Bangalore",4.4,20+ ratings,"Salads,American"
225545,Bombay Kulfis,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Desserts,Ice Cream"
244824,Cream & Fudge,India,"Battarahalli,Bangalore",3.4,20+ ratings,"Ice Cream,Desserts"
387871,CHICKPETE DONNE BIRIYANI,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Biryani,North Indian"
524963,BABU'S DUM BIRYANI,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Biryani,North Indian"
509244,Komal  Fast Food and Samosa centre,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Snacks,Indian"
418232,Burger It Up,India,"Battarahalli,Bangalore",4.2,20+ ratings,"American,Fast Food"
453464,HARSHITHA JUICE & ROLLS CORNER,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Beverages,Snacks"
265199,SKA Bangarpet Chats,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Beverages,Chaat"
408855,Gali kitchen Home Foods,India,"Battarahalli,Bangalore",--,Too Few Ratings,"South Indian,Snacks"
294576,SRI KRISHNA SAGAR,India,"Battarahalli,Bangalore",3.9,100+ ratings,Indian
153606,Goodness To Go,India,"Battarahalli,Bangalore",4.2,100+ ratings,"European,Italian"
444077,Magnolia Bakery,India,"Battarahalli,Bangalore",4.3,100+ ratings,"Bakery,Desserts"
123822,Punjab Grill,India,"Battarahalli,Bangalore",3.9,100+ ratings,"North Indian,Punjabi"
123823,YouMee,India,"Battarahalli,Bangalore",3.9,100+ ratings,"Asian,Japanese"
254632,KALLAYI FAMILY RESTAURANT,India,"Battarahalli,Bangalore",3.8,100+ ratings,Indian
528411,DUM BRIYANI CORNER,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Biryani,North Indian"
548361,Biryani Garden,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Biryani,Indian"
401415,ALIZA RESTAURANT,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Arabian,Biryani"
451835,SWADISHT RESTAURANT,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Indian,Chinese"
113231,NISO Chinese Restaurant,India,"Battarahalli,Bangalore",4,500+ ratings,"Chinese,Thai"
509474,Nehashree Tiffin Center,India,"Battarahalli,Bangalore",--,Too Few Ratings,"South Indian,Chinese"
490047,Sri Savi A Good Home Cafe,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Fast Food,Snacks"
544945,Hotel New Al Siddique,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Indian,Biryani"
16433,Social,India,"Battarahalli,Bangalore",4,500+ ratings,"North Indian,Chinese"
369554,Your Cafe Club,India,"Battarahalli,Bangalore",3.1,20+ ratings,"Arabian,Beverages"
398432,Sri Krishna Vaibhav,India,"Battarahalli,Bangalore",--,Too Few Ratings,"South Indian,Chinese"
206132,Udupi Vaibhav,India,"Battarahalli,Bangalore",4,100+ ratings,"Chaat,Chinese"
486213,Kolkata Sweets,India,"Battarahalli,Bangalore",--,Too Few Ratings,Sweets
561449,ONROADDIKITCHEN&FASTFOOD,India,"Battarahalli,Bangalore",--,Too Few Ratings,Chinese
483622,Mega Biryani,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Biryani,Hyderabadi"
494512,Payel Food Point,India,"Battarahalli,Bangalore",--,Too Few Ratings,"North Indian,Chinese"
62608,Sandwichwallas,India,"Battarahalli,Bangalore",--,Too Few Ratings,Fast Food
527376,Darbys Pastries,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Bakery,Desserts"
309096,NN FOOD COURT,India,"Battarahalli,Bangalore",--,Too Few Ratings,"North Indian,Chinese"
39559,MMA Kabab & Rolls,India,"Battarahalli,Bangalore",3.7,100+ ratings,"Arabian,Biryani"
3954,Rajdhani,India,"Battarahalli,Bangalore",3.4,100+ ratings,"Rajasthani,Thalis"
506790,New Ramdev Sweets,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Sweets,Chaat"
488509,SIRI BANGARPET CHATS & TIFFEN CORNER,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Chaat,Snacks"
561332,SAMEER BIRIYANI PARADISE,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Biryani,North Indian"
344761,Wontonio,India,"Battarahalli,Bangalore",--,Too Few Ratings,Chinese
557690,Aryavysya Bangarpet Chats,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Chaat,Snacks"
238510,Natural Mumbai Kulfi,India,"Battarahalli,Bangalore",--,Too Few Ratings,Ice Cream
563877,SEVEN52 VENTURES,India,"Battarahalli,Bangalore",--,Too Few Ratings,Beverages
468915,Hotel Amaravathi - Andhra Ruchulu,India,"Battarahalli,Bangalore",--,Too Few Ratings,"South Indian,Indian"
378018,CHENNUPATI  CANTEEN,India,"Battarahalli,Bangalore",4.2,100+ ratings,South Indian
407342,Royals Rolls,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Indian,Biryani"
406133,SULTHAN BIRIYANI,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Mughlai,Tandoor"
535680,Sam's cafe & kitchen,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Beverages,Snacks"
230465,Lassi Shop,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Beverages,Continental"
51858,New City Kitchen,India,"Battarahalli,Bangalore",3.8,100+ ratings,"North Indian,Chinese"
377638,Sitarams,India,"Battarahalli,Bangalore",4.1,100+ ratings,"North Indian,Snacks"
389181,Fun Factor,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Continental,Chinese"
406002,Big Bowl Company,India,"Battarahalli,Bangalore",3.2,50+ ratings,"North Indian,Chinese"
45777,Nandhana Palace,India,"Battarahalli,Bangalore",3.8,1K+ ratings,"Biryani,Andhra"
350955,THE MEATY BITES,India,"Battarahalli,Bangalore",--,Too Few Ratings,Fast Food
567204,NOTO Healthy Ice Cream,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Ice Cream,Pan-Asian"
514512,Naturaez Foodz,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Bakery,Waffle"
392797,Odisha Food Court,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Indian,Tandoor"
426851,DAAWAT RESTAURANT,India,"Battarahalli,Bangalore",--,Too Few Ratings,South Indian
258354,Kaveri Vaibhav,India,"Battarahalli,Bangalore",4,20+ ratings,"Indian,South Indian"
257023,Donne Biryani Kuteera,India,"Battarahalli,Bangalore",3.8,100+ ratings,"Biryani,Chinese"
430319,Samosa Singh,India,"Battarahalli,Bangalore",4,100+ ratings,"North Indian,Indian"
295055,Salt-Indian restaurant bar and grill,India,"Battarahalli,Bangalore",4,100+ ratings,"North Indian,Biryani"
359645,Antappante Chayakada,India,"Battarahalli,Bangalore",3.9,100+ ratings,"Kerala,Biryani"
570174,Mathsya Vihara Biryani Bite,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Biryani,Indian"
578464,Sarah's Cafe,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Beverages,Biryani"
388767,Grillzilla,India,"Battarahalli,Bangalore",--,Too Few Ratings,North Indian
553516,VENGAMAMBA'S KITCHEN,India,"Battarahalli,Bangalore",--,Too Few Ratings,"South Indian,Andhra"
311702,Cheer Up Mocktail Cafe,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Beverages,Snacks"
473596,S2B Udupi Garden,India,"Battarahalli,Bangalore",--,Too Few Ratings,"North Indian,South Indian"
508993,NEWBOWL BIRYANI,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Biryani,Chinese"
366855,Buffalo Wild WIngs,India,"Battarahalli,Bangalore",3.6,20+ ratings,"American,Continental"
118051,Lulus Bakery and Restaurant,India,"Battarahalli,Bangalore",3.7,100+ ratings,"Mughlai,North Indian"
565396,THE FOODS STUDIO,India,"Battarahalli,Bangalore",--,Too Few Ratings,"North Indian,Biryani"
464537,Al-Siddiqi Multicuisine Family Restaurant,India,"Battarahalli,Bangalore",4.2,20+ ratings,"North Indian,Biryani"
280825,DAIRY DELIGHT ICE CREAM,India,"Battarahalli,Bangalore",--,Too Few Ratings,Ice Cream
503604,Ghar Ka Khanaa,India,"Battarahalli,Bangalore",--,Too Few Ratings,North Indian
351381,KOLKATA FAMOUS KATI ROLL LE99,India,"Battarahalli,Bangalore",3.9,50+ ratings,Fast Food
421604,DONNE BIRYANI MANE,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Biryani,Kebabs"
534328,Ramesh Danha,India,"Battarahalli,Bangalore",--,Too Few Ratings,"North Indian,Chinese"
574788,Flying Kombucha,India,"Battarahalli,Bangalore",--,Too Few Ratings,"American,Beverages"
80171,Mrs Iyengar's Kitchen- Traditional Home Food,India,"Battarahalli,Bangalore",3.9,100+ ratings,"South Indian,Jain"
454989,Swathi Biryani,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Biryani,North Indian"
503051,Nepali Restaurant,India,"Battarahalli,Bangalore",3.5,20+ ratings,"Nepalese,Chinese"
343766,Khan Saheb Grills and Rolls,India,"Battarahalli,Bangalore",3.7,20+ ratings,"Tandoor,Mughlai"
471860,HARI GOBI & CHATS,India,"Battarahalli,Bangalore",--,Too Few Ratings,"Chaat,Snacks"
369473,The Brooklyn Creamery - Healthy Ice Cream,India,"Basaveshwaranagar,Bangalore",--,Too Few Ratings,"Desserts,Ice Cream"
481764,Bangarpet chats,India,"Basaveshwaranagar,Bangalore",4.2,20+ ratings,Chaat
48226,Kanti Sweets,India,"Basaveshwaranagar,Bangalore",4.5,50+ ratings,Sweets
517002,Chaitanya Vaibhava,India,"Basaveshwaranagar,Bangalore",--,Too Few Ratings,"South Indian,North Indian"
577792,ITC Fabelle Chocolates,India,"Basaveshwaranagar,Bangalore",--,Too Few Ratings,"Bakery,Desserts"
462684,Shree Rama Food Corner,India,"Basaveshwaranagar,Bangalore",--,Too Few Ratings,"South Indian,North Indian"
234639,Five Star Chicken,India,"Basaveshwaranagar,Bangalore",4,20+ ratings,"American,Fast Food"
122247,Mandara Ice Cream,India,"Basaveshwaranagar,Bangalore",--,Too Few Ratings,Ice Cream
203345,K F D C Mathsya Darshini,India,"Basaveshwaranagar,Bangalore",4.1,100+ ratings,Seafood
414493,Ginger garlic home made takeaway,India,"Basaveshwaranagar,Bangalore",--,Too Few Ratings,Biryani
442158,Chopstick World,India,"Basaveshwaranagar,Bangalore",3.8,20+ ratings,"Indian,Seafood"
506117,Mango khichdi,India,"Basaveshwaranagar,Bangalore",--,Too Few Ratings,"Andhra,North Indian"
276156,ICE CORNER,India,"Basaveshwaranagar,Bangalore",3.5,100+ ratings,"Desserts,Beverages"
502791,Udupi Vaibhava Hotel,India,"Basaveshwaranagar,Bangalore",--,Too Few Ratings,"South Indian,Chinese"
578758,Cream N Cafe,India,"Basaveshwaranagar,Bangalore",--,Too Few Ratings,Bakery
579847,THARAJ KITCHEN,India,"Basaveshwaranagar,Bangalore",--,Too Few Ratings,"Snacks,South Indian"
380148,Cafe Socialize,India,"Basaveshwaranagar,Bangalore",--,Too Few Ratings,"Cafe,Desserts"
199421,Donne Biriyani Mane,India,"Basaveshwaranagar,Bangalore",3.9,100+ ratings,"Indian,Biryani"
528261,Shivam Parathas,India,"Basaveshwaranagar,Bangalore",--,Too Few Ratings,Indian
537526,Brahmins Thatte idli,India,"Basaveshwaranagar,Bangalore",4.8,100+ ratings,"South Indian,Snacks"
495002,Likhith Donne Biryani,India,"Basaveshwaranagar,Bangalore",--,Too Few Ratings,"Biryani,Chinese"
175572,Big Mishra Pedha,India,"Basaveshwaranagar,Bangalore",4.4,20+ ratings,"Snacks,Sweets"
396065,GOWDRU MANE NATI STYLE,India,"Basaveshwaranagar,Bangalore",--,Too Few Ratings,South Indian
479556,Sree Ganesh fruit and juice center,India,"Basaveshwaranagar,Bangalore",--,Too Few Ratings,"Beverages,Juices"
405404,E2P ITALIAN  PIZZA & BURGER,India,"Basaveshwaranagar,Bangalore",4.5,50+ ratings,"Pastas,Pizzas"
371549,GOWDRUSIRIMANE DONNEBIRYANI,India,"Basaveshwaranagar,Bangalore",2.5,20+ ratings,"Biryani,Indian"
223179,The Biryani Life,India,"Basaveshwaranagar,Bangalore",3.7,20+ ratings,"Biryani,Hyderabadi"
295364,Cake Shop Express Scoopy Spoon,India,"Basaveshwaranagar,Bangalore",--,Too Few Ratings,Bakery
